,Date,Location,MinTemp,MaxTemp
67008,2016-12-16,MelbourneAirport,7.9,24.1
67009,2016-12-17,MelbourneAirport,12.6,21.5
67010,2016-12-18,MelbourneAirport,6.7,18.6
67011,2016-12-19,MelbourneAirport,5.5,30.9
67012,2016-12-20,MelbourneAirport,13.8,23.2
67013,2016-12-21,MelbourneAirport,9.6,20.4
67014,2016-12-22,MelbourneAirport,13.8,22.0
67015,2016-12-23,MelbourneAirport,11.7,32.0
67016,2016-12-24,MelbourneAirport,14.6,34.9
67017,2016-12-25,MelbourneAirport,13.5,36.6
67018,2016-12-26,MelbourneAirport,25.5,30.0
67019,2016-12-27,MelbourneAirport,16.7,28.0
67020,2016-12-28,MelbourneAirport,18.7,38.2
67021,2016-12-29,MelbourneAirport,24.9,34.7
67022,2016-12-30,MelbourneAirport,19.2,31.2
67023,2016-12-31,MelbourneAirport,16.0,25.2
67024,2017-01-01,MelbourneAirport,15.6,21.8
67025,2017-01-02,MelbourneAirport,12.9,19.3
67026,2017-01-03,MelbourneAirport,13.3,21.2
67027,2017-01-04,MelbourneAirport,14.7,30.2
67028,2017-01-05,MelbourneAirport,17.3,33.8
67029,2017-01-06,MelbourneAirport,16.2,34.4
67030,2017-01-07,MelbourneAirport,18.5,36.8
67031,2017-01-08,MelbourneAirport,26.0,34.7
67032,2017-01-09,MelbourneAirport,17.3,24.0
67033,2017-01-10,MelbourneAirport,16.5,29.6
67034,2017-01-11,MelbourneAirport,14.4,26.9
67035,2017-01-12,MelbourneAirport,11.2,29.0
67036,2017-01-13,MelbourneAirport,16.7,29.9
67037,2017-01-14,MelbourneAirport,11.7,24.3
67038,2017-01-15,MelbourneAirport,11.0,22.6
67039,2017-01-16,MelbourneAirport,11.9,33.4
67040,2017-01-17,MelbourneAirport,16.7,38.3
67041,2017-01-18,MelbourneAirport,13.9,21.2
67042,2017-01-19,MelbourneAirport,8.9,25.8
67043,2017-01-20,MelbourneAirport,15.1,21.0
67044,2017-01-21,MelbourneAirport,13.3,22.2
67045,2017-01-22,MelbourneAirport,10.9,30.1
67046,2017-01-23,MelbourneAirport,16.7,37.4
67047,2017-01-24,MelbourneAirport,17.5,23.8
67048,2017-01-25,MelbourneAirport,10.0,23.3
67049,2017-01-26,MelbourneAirport,13.2,21.5
67050,2017-01-27,MelbourneAirport,15.9,25.7
67051,2017-01-28,MelbourneAirport,12.5,31.3
67052,2017-01-29,MelbourneAirport,14.0,28.9
67053,2017-01-30,MelbourneAirport,16.4,30.7
67054,2017-01-31,MelbourneAirport,15.4,22.6
67055,2017-02-01,MelbourneAirport,11.4,21.0
67056,2017-02-02,MelbourneAirport,10.1,26.4
67057,2017-02-03,MelbourneAirport,12.7,28.4
67058,2017-02-04,MelbourneAirport,11.6,36.5
67059,2017-02-05,MelbourneAirport,17.0,30.9
67060,2017-02-06,MelbourneAirport,14.1,17.2
67061,2017-02-07,MelbourneAirport,14.2,26.7
67062,2017-02-08,MelbourneAirport,14.3,35.5
67063,2017-02-09,MelbourneAirport,22.6,37.4
67064,2017-02-10,MelbourneAirport,16.8,31.2
67065,2017-02-11,MelbourneAirport,16.5,27.2
67066,2017-02-12,MelbourneAirport,13.3,20.7
67067,2017-02-13,MelbourneAirport,12.0,21.3
67068,2017-02-14,MelbourneAirport,13.2,20.3
67069,2017-02-15,MelbourneAirport,7.8,31.8
67070,2017-02-16,MelbourneAirport,16.4,25.2
67071,2017-02-17,MelbourneAirport,11.3,25.6
67072,2017-02-18,MelbourneAirport,9.9,19.3
67073,2017-02-19,MelbourneAirport,8.1,17.5
67074,2017-02-20,MelbourneAirport,9.2,22.2
67075,2017-02-21,MelbourneAirport,7.4,25.1
67076,2017-02-22,MelbourneAirport,9.6,34.0
67077,2017-02-23,MelbourneAirport,12.5,26.8
67078,2017-02-24,MelbourneAirport,14.9,20.9
67079,2017-02-25,MelbourneAirport,13.1,21.2
67080,2017-02-26,MelbourneAirport,11.5,30.2
67081,2017-02-27,MelbourneAirport,13.4,32.7
67082,2017-02-28,MelbourneAirport,16.3,33.9
67083,2017-03-01,MelbourneAirport,14.8,33.2
67084,2017-03-02,MelbourneAirport,11.9,26.1
67085,2017-03-03,MelbourneAirport,16.7,27.3
67086,2017-03-04,MelbourneAirport,14.7,29.7
67087,2017-03-05,MelbourneAirport,17.9,26.0
67088,2017-03-06,MelbourneAirport,16.8,27.7
67089,2017-03-07,MelbourneAirport,10.7,27.9
67090,2017-03-08,MelbourneAirport,11.5,31.1
67091,2017-03-09,MelbourneAirport,13.4,32.7
67092,2017-03-10,MelbourneAirport,13.2,26.9
67093,2017-03-11,MelbourneAirport,15.5,27.9
67094,2017-03-12,MelbourneAirport,16.2,33.3
67095,2017-03-13,MelbourneAirport,12.5,26.6
67096,2017-03-14,MelbourneAirport,15.5,32.9
67097,2017-03-15,MelbourneAirport,19.5,33.9
67098,2017-03-16,MelbourneAirport,19.9,23.2
67099,2017-03-17,MelbourneAirport,13.0,21.9
67100,2017-03-18,MelbourneAirport,10.2,30.7
67101,2017-03-19,MelbourneAirport,15.1,34.6
67102,2017-03-20,MelbourneAirport,18.1,29.1
67103,2017-03-21,MelbourneAirport,18.6,27.7
67104,2017-03-22,MelbourneAirport,17.0,21.0
67105,2017-03-23,MelbourneAirport,14.2,24.8
67106,2017-03-24,MelbourneAirport,11.2,25.3
67107,2017-03-25,MelbourneAirport,15.2,31.7
67108,2017-03-26,MelbourneAirport,17.1,26.2
67109,2017-03-27,MelbourneAirport,18.0,31.7
67110,2017-03-28,MelbourneAirport,9.9,24.4
67111,2017-03-29,MelbourneAirport,12.1,27.6
67112,2017-03-30,MelbourneAirport,7.6,18.8
67113,2017-03-31,MelbourneAirport,9.2,18.7
67114,2017-04-01,MelbourneAirport,7.5,19.0
67115,2017-04-02,MelbourneAirport,11.2,18.4
67116,2017-04-03,MelbourneAirport,5.5,21.7
67117,2017-04-04,MelbourneAirport,6.6,24.8
67118,2017-04-05,MelbourneAirport,9.8,25.9
67119,2017-04-06,MelbourneAirport,11.8,26.0
67120,2017-04-07,MelbourneAirport,12.5,26.7
67121,2017-04-08,MelbourneAirport,15.7,28.8
67122,2017-04-09,MelbourneAirport,10.4,14.8
67123,2017-04-10,MelbourneAirport,9.0,14.0
67124,2017-04-11,MelbourneAirport,10.7,19.0
67125,2017-04-12,MelbourneAirport,10.5,19.5
67126,2017-04-13,MelbourneAirport,8.5,23.6
67127,2017-04-14,MelbourneAirport,10.8,17.6
67128,2017-04-15,MelbourneAirport,8.3,16.6
67129,2017-04-16,MelbourneAirport,7.9,21.7
67130,2017-04-17,MelbourneAirport,10.7,17.9
67131,2017-04-18,MelbourneAirport,9.8,21.4
67132,2017-04-19,MelbourneAirport,10.0,26.3
67133,2017-04-20,MelbourneAirport,14.8,26.3
67134,2017-04-21,MelbourneAirport,15.4,19.1
67135,2017-04-22,MelbourneAirport,15.2,22.1
67136,2017-04-23,MelbourneAirport,13.2,22.0
67137,2017-04-24,MelbourneAirport,14.8,23.4
67138,2017-04-25,MelbourneAirport,15.8,18.1
67139,2017-04-26,MelbourneAirport,9.3,14.2
67140,2017-04-27,MelbourneAirport,6.3,14.4
67141,2017-04-28,MelbourneAirport,9.7,18.6
67142,2017-04-29,MelbourneAirport,12.3,19.4
67143,2017-04-30,MelbourneAirport,12.3,16.1
67144,2017-05-01,MelbourneAirport,9.3,18.7
67145,2017-05-02,MelbourneAirport,6.8,14.8
67146,2017-05-03,MelbourneAirport,6.1,14.9
67147,2017-05-04,MelbourneAirport,3.6,16.6
67148,2017-05-05,MelbourneAirport,4.1,19.7
67149,2017-05-06,MelbourneAirport,9.2,19.5
67150,2017-05-07,MelbourneAirport,6.6,14.5
67151,2017-05-08,MelbourneAirport,6.7,15.2
67152,2017-05-09,MelbourneAirport,9.4,15.8
67153,2017-05-10,MelbourneAirport,5.9,17.2
67154,2017-05-11,MelbourneAirport,4.4,16.6
67155,2017-05-12,MelbourneAirport,4.5,19.2
67156,2017-05-13,MelbourneAirport,7.4,15.2
67157,2017-05-14,MelbourneAirport,3.9,13.5
67158,2017-05-15,MelbourneAirport,5.9,15.3
67159,2017-05-16,MelbourneAirport,3.6,18.2
67160,2017-05-17,MelbourneAirport,8.6,15.8
67161,2017-05-18,MelbourneAirport,7.6,19.7
67162,2017-05-19,MelbourneAirport,9.1,17.2
67163,2017-05-20,MelbourneAirport,9.3,18.5
67164,2017-05-21,MelbourneAirport,9.6,17.5
67165,2017-05-22,MelbourneAirport,10.9,19.1
67166,2017-05-23,MelbourneAirport,13.4,18.0
67167,2017-05-24,MelbourneAirport,7.9,17.1
67168,2017-05-25,MelbourneAirport,11.4,17.4
67169,2017-05-26,MelbourneAirport,11.3,17.4
67170,2017-05-27,MelbourneAirport,10.1,17.8
67171,2017-05-28,MelbourneAirport,8.8,14.1
67172,2017-05-29,MelbourneAirport,4.0,14.0
67173,2017-05-30,MelbourneAirport,8.8,13.4
67174,2017-05-31,MelbourneAirport,4.4,12.6
67175,2017-06-01,MelbourneAirport,6.6,12.8
67176,2017-06-02,MelbourneAirport,5.0,14.4
67177,2017-06-03,MelbourneAirport,7.3,14.2
67178,2017-06-04,MelbourneAirport,3.1,14.9
67179,2017-06-05,MelbourneAirport,4.9,17.5
67180,2017-06-06,MelbourneAirport,7.2,12.8
67181,2017-06-07,MelbourneAirport,5.1,13.5
67182,2017-06-08,MelbourneAirport,2.4,14.7
67183,2017-06-09,MelbourneAirport,6.5,14.2
67184,2017-06-10,MelbourneAirport,5.8,14.5
67185,2017-06-11,MelbourneAirport,3.4,16.8
67186,2017-06-12,MelbourneAirport,6.9,16.9
67187,2017-06-13,MelbourneAirport,5.5,13.7
67188,2017-06-14,MelbourneAirport,2.1,16.1
67189,2017-06-15,MelbourneAirport,6.5,17.1
67190,2017-06-16,MelbourneAirport,6.3,16.6
67191,2017-06-17,MelbourneAirport,4.1,15.3
67192,2017-06-18,MelbourneAirport,5.9,15.9
67193,2017-06-19,MelbourneAirport,5.3,15.7
67194,2017-06-20,MelbourneAirport,4.9,15.3
67195,2017-06-21,MelbourneAirport,7.7,13.2
67196,2017-06-22,MelbourneAirport,2.4,13.0
67197,2017-06-23,MelbourneAirport,5.5,13.2
67198,2017-06-24,MelbourneAirport,5.7,12.6
67199,2017-06-25,MelbourneAirport,5.5,13.9
67200,2008-07-01,Melbourne,9.5,15.4
67201,2008-07-02,Melbourne,11.0,14.5
67202,2008-07-03,Melbourne,8.4,14.1
67203,2008-07-04,Melbourne,9.1,14.5
67204,2008-07-05,Melbourne,4.3,15.5
67205,2008-07-06,Melbourne,5.5,15.4
67206,2008-07-07,Melbourne,11.5,14.3
67207,2008-07-08,Melbourne,6.9,10.4
67208,2008-07-09,Melbourne,3.6,14.8
67209,2008-07-10,Melbourne,4.2,13.5
67210,2008-07-11,Melbourne,7.4,13.5
67211,2008-07-12,Melbourne,6.6,11.3
67212,2008-07-13,Melbourne,8.4,14.3
67213,2008-07-14,Melbourne,7.4,18.9
67214,2008-07-15,Melbourne,8.4,17.6
67215,2008-07-16,Melbourne,6.2,16.4
67216,2008-07-17,Melbourne,7.5,13.6
67217,2008-07-18,Melbourne,9.1,12.4
67218,2008-07-19,Melbourne,6.4,14.1
67219,2008-07-20,Melbourne,8.3,14.0
67220,2008-07-21,Melbourne,8.5,13.4
67221,2008-07-22,Melbourne,6.2,12.6
67222,2008-07-23,Melbourne,6.6,11.9
67223,2008-07-24,Melbourne,4.2,16.1
67224,2008-07-25,Melbourne,3.8,16.1
67225,2008-07-26,Melbourne,4.7,13.3
67226,2008-07-27,Melbourne,6.6,10.2
67227,2008-07-28,Melbourne,6.0,13.8
67228,2008-07-29,Melbourne,3.4,14.4
67229,2008-07-30,Melbourne,4.4,15.2
67230,2008-07-31,Melbourne,6.5,15.4
67231,2008-08-01,Melbourne,9.7,14.7
67232,2008-08-02,Melbourne,8.6,15.3
67233,2008-08-03,Melbourne,7.9,14.9
67234,2008-08-04,Melbourne,9.7,13.6
67235,2008-08-05,Melbourne,5.6,15.0
67236,2008-08-06,Melbourne,7.2,16.6
67237,2008-08-07,Melbourne,6.8,15.4
67238,2008-08-08,Melbourne,4.4,14.7
67239,2008-08-09,Melbourne,5.3,13.4
67240,2008-08-10,Melbourne,5.6,12.2
67241,2008-08-11,Melbourne,5.1,13.5
67242,2008-08-12,Melbourne,7.3,13.2
67243,2008-08-13,Melbourne,5.5,13.0
67244,2008-08-14,Melbourne,7.4,14.1
67245,2008-08-15,Melbourne,9.9,14.2
67246,2008-08-16,Melbourne,8.5,14.3
67247,2008-08-17,Melbourne,7.8,12.9
67248,2008-08-18,Melbourne,6.7,14.3
67249,2008-08-19,Melbourne,6.2,15.2
67250,2008-08-20,Melbourne,9.7,15.3
67251,2008-08-21,Melbourne,9.7,9.9
67252,2008-08-22,Melbourne,5.9,12.8
67253,2008-08-23,Melbourne,4.8,14.2
67254,2008-08-24,Melbourne,7.4,14.2
67255,2008-08-25,Melbourne,3.2,14.3
67256,2008-08-26,Melbourne,5.9,17.3
67257,2008-08-27,Melbourne,7.4,15.3
67258,2008-08-28,Melbourne,9.3,14.9
67259,2008-08-29,Melbourne,7.3,19.3
67260,2008-08-30,Melbourne,8.6,18.2
67261,2008-08-31,Melbourne,13.0,18.6
67262,2008-09-01,Melbourne,8.0,16.4
67263,2008-09-02,Melbourne,10.1,17.2
67264,2008-09-03,Melbourne,9.2,15.8
67265,2008-09-04,Melbourne,5.4,18.5
67266,2008-09-05,Melbourne,7.5,19.0
67267,2008-09-06,Melbourne,7.3,18.9
67268,2008-09-07,Melbourne,10.2,17.5
67269,2008-09-08,Melbourne,9.7,15.2
67270,2008-09-09,Melbourne,10.3,14.6
67271,2008-09-10,Melbourne,6.0,19.7
67272,2008-09-11,Melbourne,9.3,18.9
67273,2008-09-12,Melbourne,14.0,24.5
67274,2008-09-13,Melbourne,16.3,25.5
67275,2008-09-14,Melbourne,15.5,18.8
67276,2008-09-15,Melbourne,12.5,16.8
67277,2008-09-16,Melbourne,7.2,14.3
67278,2008-09-17,Melbourne,4.8,18.4
67279,2008-09-18,Melbourne,8.9,18.9
67280,2008-09-19,Melbourne,14.4,24.9
67281,2008-09-20,Melbourne,10.8,19.2
67282,2008-09-21,Melbourne,6.5,19.8
67283,2008-09-22,Melbourne,12.9,23.1
67284,2008-09-23,Melbourne,5.1,18.2
67285,2008-09-24,Melbourne,7.2,18.6
67286,2008-09-25,Melbourne,8.0,23.4
67287,2008-09-26,Melbourne,14.7,28.2
67288,2008-09-27,Melbourne,11.7,24.0
67289,2008-09-28,Melbourne,11.6,20.7
67290,2008-09-29,Melbourne,9.0,15.2
67291,2008-09-30,Melbourne,8.3,17.5
67292,2008-10-01,Melbourne,6.7,22.4
67293,2008-10-02,Melbourne,14.4,24.5
67294,2008-10-03,Melbourne,10.9,26.2
67295,2008-10-04,Melbourne,11.5,17.6
67296,2008-10-05,Melbourne,5.7,21.8
67297,2008-10-06,Melbourne,10.0,14.3
67298,2008-10-07,Melbourne,8.0,16.0
67299,2008-10-08,Melbourne,10.1,16.2
67300,2008-10-09,Melbourne,10.1,20.0
67301,2008-10-10,Melbourne,8.0,26.3
67302,2008-10-11,Melbourne,9.7,27.9
67303,2008-10-12,Melbourne,14.2,30.6
67304,2008-10-13,Melbourne,15.7,19.3
67305,2008-10-14,Melbourne,10.1,17.5
67306,2008-10-15,Melbourne,9.9,20.1
67307,2008-10-16,Melbourne,12.3,20.6
67308,2008-10-17,Melbourne,10.7,22.7
67309,2008-10-18,Melbourne,12.3,31.7
67310,2008-10-19,Melbourne,15.0,18.1
67311,2008-10-20,Melbourne,11.6,17.5
67312,2008-10-21,Melbourne,11.1,17.5
67313,2008-10-22,Melbourne,9.3,16.5
67314,2008-10-23,Melbourne,6.6,21.2
67315,2008-10-24,Melbourne,10.3,25.3
67316,2008-10-25,Melbourne,11.9,28.9
67317,2008-10-26,Melbourne,21.5,30.5
67318,2008-10-27,Melbourne,17.7,22.0
67319,2008-10-28,Melbourne,13.0,19.3
67320,2008-10-29,Melbourne,10.7,21.7
67321,2008-10-30,Melbourne,13.2,29.9
67322,2008-10-31,Melbourne,16.1,21.2
67323,2008-11-01,Melbourne,12.4,18.4
67324,2008-11-02,Melbourne,12.5,29.1
67325,2008-11-03,Melbourne,14.6,18.3
67326,2008-11-04,Melbourne,10.7,17.3
67327,2008-11-05,Melbourne,8.6,26.7
67328,2008-11-06,Melbourne,11.5,24.0
67329,2008-11-07,Melbourne,12.5,21.5
67330,2008-11-08,Melbourne,12.8,19.7
67331,2008-11-09,Melbourne,11.3,27.1
67332,2008-11-10,Melbourne,13.0,23.4
67333,2008-11-11,Melbourne,12.9,32.0
67334,2008-11-12,Melbourne,16.7,35.4
67335,2008-11-13,Melbourne,20.7,34.2
67336,2008-11-14,Melbourne,14.9,21.4
67337,2008-11-15,Melbourne,12.0,22.7
67338,2008-11-16,Melbourne,11.7,17.4
67339,2008-11-17,Melbourne,11.7,19.2
67340,2008-11-18,Melbourne,10.2,19.9
67341,2008-11-19,Melbourne,14.0,21.0
67342,2008-11-20,Melbourne,14.9,16.9
67343,2008-11-21,Melbourne,10.8,20.6
67344,2008-11-22,Melbourne,7.9,15.5
67345,2008-11-23,Melbourne,8.2,18.2
67346,2008-11-24,Melbourne,12.7,17.6
67347,2008-11-25,Melbourne,10.3,26.2
67348,2008-11-26,Melbourne,11.9,29.8
67349,2008-11-27,Melbourne,17.4,30.6
67350,2008-11-28,Melbourne,15.5,20.7
67351,2008-11-29,Melbourne,13.7,19.6
67352,2008-11-30,Melbourne,10.2,25.2
67353,2008-12-01,Melbourne,11.8,20.8
67354,2008-12-02,Melbourne,10.7,23.1
67355,2008-12-03,Melbourne,14.3,19.9
67356,2008-12-04,Melbourne,10.4,25.6
67357,2008-12-05,Melbourne,15.1,32.9
67358,2008-12-06,Melbourne,15.9,25.0
67359,2008-12-07,Melbourne,11.1,19.4
67360,2008-12-08,Melbourne,11.4,22.4
67361,2008-12-09,Melbourne,11.5,19.5
67362,2008-12-10,Melbourne,13.1,19.6
67363,2008-12-11,Melbourne,11.9,22.8
67364,2008-12-12,Melbourne,14.1,22.5
67365,2008-12-13,Melbourne,15.7,17.1
67366,2008-12-14,Melbourne,12.8,19.7
67367,2008-12-15,Melbourne,13.2,21.4
67368,2008-12-16,Melbourne,13.0,19.9
67369,2008-12-17,Melbourne,13.7,21.3
67370,2008-12-18,Melbourne,14.1,20.3
67371,2008-12-19,Melbourne,10.9,18.7
67372,2008-12-20,Melbourne,9.9,21.2
67373,2008-12-21,Melbourne,12.5,30.4
67374,2008-12-22,Melbourne,17.3,35.2
67375,2008-12-23,Melbourne,16.1,21.1
67376,2008-12-24,Melbourne,12.7,24.4
67377,2008-12-25,Melbourne,14.9,22.9
67378,2008-12-26,Melbourne,13.9,28.9
67379,2008-12-27,Melbourne,16.8,27.2
67380,2008-12-28,Melbourne,14.8,27.8
67381,2008-12-29,Melbourne,14.8,21.5
67382,2008-12-30,Melbourne,14.5,24.2
67383,2008-12-31,Melbourne,12.9,24.1
67384,2009-01-01,Melbourne,14.7,20.4
67385,2009-01-02,Melbourne,10.0,18.6
67386,2009-01-03,Melbourne,9.2,20.4
67387,2009-01-04,Melbourne,11.6,27.6
67388,2009-01-05,Melbourne,13.6,26.1
67389,2009-01-06,Melbourne,15.8,30.2
67390,2009-01-07,Melbourne,17.6,20.9
67391,2009-01-08,Melbourne,12.6,19.8
67392,2009-01-09,Melbourne,12.6,21.8
67393,2009-01-10,Melbourne,13.3,23.4
67394,2009-01-11,Melbourne,14.3,23.4
67395,2009-01-12,Melbourne,13.7,25.0
67396,2009-01-13,Melbourne,13.9,37.8
67397,2009-01-14,Melbourne,20.4,32.6
67398,2009-01-15,Melbourne,15.7,24.6
67399,2009-01-16,Melbourne,15.1,21.5
67400,2009-01-17,Melbourne,14.5,20.1
67401,2009-01-18,Melbourne,12.1,25.1
67402,2009-01-19,Melbourne,13.7,35.8
67403,2009-01-20,Melbourne,19.8,40.5
67404,2009-01-21,Melbourne,17.2,28.8
67405,2009-01-22,Melbourne,18.2,35.6
67406,2009-01-23,Melbourne,14.6,31.8
67407,2009-01-24,Melbourne,16.3,23.4
67408,2009-01-25,Melbourne,13.0,27.1
67409,2009-01-26,Melbourne,14.4,25.5
67410,2009-01-27,Melbourne,16.6,36.4
67411,2009-01-28,Melbourne,18.8,43.4
67412,2009-01-29,Melbourne,25.7,44.3
67413,2009-01-30,Melbourne,25.7,45.1
67414,2009-01-31,Melbourne,22.5,30.5
67415,2009-02-01,Melbourne,20.3,33.8
67416,2009-02-02,Melbourne,20.8,28.5
67417,2009-02-03,Melbourne,20.5,30.2
67418,2009-02-04,Melbourne,16.8,30.2
67419,2009-02-05,Melbourne,19.8,29.2
67420,2009-02-06,Melbourne,17.9,33.1
67421,2009-02-07,Melbourne,18.7,46.4
67422,2009-02-08,Melbourne,18.6,22.5
67423,2009-02-09,Melbourne,16.1,21.4
67424,2009-02-10,Melbourne,14.1,21.2
67425,2009-02-11,Melbourne,14.3,20.2
67426,2009-02-12,Melbourne,14.4,23.7
67427,2009-02-13,Melbourne,12.8,28.0
67428,2009-02-14,Melbourne,14.0,28.4
67429,2009-02-15,Melbourne,14.8,29.6
67430,2009-02-16,Melbourne,16.0,30.1
67431,2009-02-17,Melbourne,15.8,31.7
67432,2009-02-18,Melbourne,17.0,27.8
67433,2009-02-19,Melbourne,16.8,30.5
67434,2009-02-20,Melbourne,18.0,24.6
67435,2009-02-21,Melbourne,17.4,23.8
67436,2009-02-22,Melbourne,16.9,25.5
67437,2009-02-23,Melbourne,16.2,35.0
67438,2009-02-24,Melbourne,14.3,21.3
67439,2009-02-25,Melbourne,14.1,21.6
67440,2009-02-26,Melbourne,14.2,31.2
67441,2009-02-27,Melbourne,14.3,34.0
67442,2009-02-28,Melbourne,16.1,23.2
67443,2009-03-01,Melbourne,14.5,19.8
67444,2009-03-02,Melbourne,15.3,25.6
67445,2009-03-03,Melbourne,16.8,32.5
67446,2009-03-04,Melbourne,14.0,19.0
67447,2009-03-05,Melbourne,12.5,17.6
67448,2009-03-06,Melbourne,12.6,20.1
67449,2009-03-07,Melbourne,13.0,20.4
67450,2009-03-08,Melbourne,14.7,21.2
67451,2009-03-09,Melbourne,9.7,25.2
67452,2009-03-10,Melbourne,13.5,26.2
67453,2009-03-11,Melbourne,15.8,29.8
67454,2009-03-12,Melbourne,18.2,25.2
67455,2009-03-13,Melbourne,17.7,29.0
67456,2009-03-14,Melbourne,18.6,23.3
67457,2009-03-15,Melbourne,12.0,18.9
67458,2009-03-16,Melbourne,12.7,21.9
67459,2009-03-17,Melbourne,13.9,20.1
67460,2009-03-18,Melbourne,14.3,28.5
67461,2009-03-19,Melbourne,14.8,33.1
67462,2009-03-20,Melbourne,16.8,23.8
67463,2009-03-21,Melbourne,15.4,34.6
67464,2009-03-22,Melbourne,20.4,25.6
67465,2009-03-23,Melbourne,14.7,19.9
67466,2009-03-24,Melbourne,13.8,21.1
67467,2009-03-25,Melbourne,15.7,23.9
67468,2009-03-26,Melbourne,15.4,24.0
67469,2009-03-27,Melbourne,12.7,20.5
67470,2009-03-28,Melbourne,9.7,26.7
67471,2009-03-29,Melbourne,11.3,24.7
67472,2009-03-30,Melbourne,14.0,22.5
67473,2009-03-31,Melbourne,14.5,30.1
67474,2009-04-01,Melbourne,15.4,29.8
67475,2009-04-02,Melbourne,16.9,32.8
67476,2009-04-03,Melbourne,21.2,24.7
67477,2009-04-04,Melbourne,11.3,19.6
67478,2009-04-05,Melbourne,12.5,20.1
67479,2009-04-06,Melbourne,9.2,17.2
67480,2009-04-07,Melbourne,11.4,18.4
67481,2009-04-08,Melbourne,12.3,19.9
67482,2009-04-09,Melbourne,13.7,24.4
67483,2009-04-10,Melbourne,13.9,19.5
67484,2009-04-11,Melbourne,14.4,22.5
67485,2009-04-12,Melbourne,12.3,21.9
67486,2009-04-13,Melbourne,9.8,26.2
67487,2009-04-14,Melbourne,12.1,28.8
67488,2009-04-15,Melbourne,12.9,17.7
67489,2009-04-16,Melbourne,7.3,20.5
67490,2009-04-17,Melbourne,13.2,21.9
67491,2009-04-18,Melbourne,13.8,19.2
67492,2009-04-19,Melbourne,14.0,19.1
67493,2009-04-20,Melbourne,8.7,22.0
67494,2009-04-21,Melbourne,9.4,24.6
67495,2009-04-22,Melbourne,9.8,25.1
67496,2009-04-23,Melbourne,11.3,22.8
67497,2009-04-24,Melbourne,15.1,18.2
67498,2009-04-25,Melbourne,12.3,19.0
67499,2009-04-26,Melbourne,9.1,13.6
67500,2009-04-27,Melbourne,8.4,14.4
67501,2009-04-28,Melbourne,7.7,14.4
67502,2009-04-29,Melbourne,6.0,13.8
67503,2009-04-30,Melbourne,2.9,18.0
67504,2009-05-01,Melbourne,5.8,14.9
67505,2009-05-02,Melbourne,7.5,18.6
67506,2009-05-03,Melbourne,5.9,19.2
67507,2009-05-04,Melbourne,8.9,16.8
67508,2009-05-05,Melbourne,7.0,17.2
67509,2009-05-06,Melbourne,8.4,17.0
67510,2009-05-07,Melbourne,11.0,17.5
67511,2009-05-08,Melbourne,12.6,16.9
67512,2009-05-09,Melbourne,13.0,16.5
67513,2009-05-10,Melbourne,11.2,18.2
67514,2009-05-11,Melbourne,8.2,17.8
67515,2009-05-12,Melbourne,9.5,17.5
67516,2009-05-13,Melbourne,9.8,17.0
67517,2009-05-14,Melbourne,12.3,17.0
67518,2009-05-15,Melbourne,14.0,19.7
67519,2009-05-16,Melbourne,11.5,16.4
67520,2009-05-17,Melbourne,11.6,17.4
67521,2009-05-18,Melbourne,8.4,18.0
67522,2009-05-19,Melbourne,8.2,21.1
67523,2009-05-20,Melbourne,9.1,21.3
67524,2009-05-21,Melbourne,9.2,15.7
67525,2009-05-22,Melbourne,5.9,20.3
67526,2009-05-23,Melbourne,7.3,22.8
67527,2009-05-24,Melbourne,11.5,20.8
67528,2009-05-25,Melbourne,18.0,21.7
67529,2009-05-26,Melbourne,12.8,18.4
67530,2009-05-27,Melbourne,7.6,15.8
67531,2009-05-28,Melbourne,9.5,16.4
67532,2009-05-29,Melbourne,6.3,16.3
67533,2009-05-30,Melbourne,9.0,16.1
67534,2009-05-31,Melbourne,6.5,15.0
67535,2009-06-01,Melbourne,6.8,14.8
67536,2009-06-02,Melbourne,10.3,15.1
67537,2009-06-03,Melbourne,11.7,18.2
67538,2009-06-04,Melbourne,12.3,17.5
67539,2009-06-05,Melbourne,6.9,17.8
67540,2009-06-06,Melbourne,5.5,14.3
67541,2009-06-07,Melbourne,6.9,14.6
67542,2009-06-08,Melbourne,10.1,14.3
67543,2009-06-09,Melbourne,7.1,12.6
67544,2009-06-10,Melbourne,5.7,12.7
67545,2009-06-11,Melbourne,6.0,12.4
67546,2009-06-12,Melbourne,5.3,10.8
67547,2009-06-13,Melbourne,6.9,13.0
67548,2009-06-14,Melbourne,8.3,16.2
67549,2009-06-15,Melbourne,5.6,15.7
67550,2009-06-16,Melbourne,7.2,14.5
67551,2009-06-17,Melbourne,6.0,13.5
67552,2009-06-18,Melbourne,4.6,17.6
67553,2009-06-19,Melbourne,5.1,18.2
67554,2009-06-20,Melbourne,6.9,15.3
67555,2009-06-21,Melbourne,10.8,16.1
67556,2009-06-22,Melbourne,9.9,17.6
67557,2009-06-23,Melbourne,8.6,16.6
67558,2009-06-24,Melbourne,11.0,17.6
67559,2009-06-25,Melbourne,5.5,15.0
67560,2009-06-26,Melbourne,7.1,16.4
67561,2009-06-27,Melbourne,7.9,14.9
67562,2009-06-28,Melbourne,5.0,16.1
67563,2009-06-29,Melbourne,5.6,17.8
67564,2009-06-30,Melbourne,13.0,19.4
67565,2009-07-01,Melbourne,10.9,15.6
